email,label
url URL date not supplied the new network aims to thwart hackers and beat technical problems that make such networks slow or unreliable ,0
url URL date not supplied a new internet worm marks a worrying crossover between virus writing and hacking say experts ,0
url URL date not supplied the french and the ipod aren t getting along the ipod outputs more decibels through its headphones than are legal in la belle france link NUMBER discuss NUMBER _ thanks ernie NUMBER _ NUMBER URL NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER david pogue is talking about mac in the past present and future mac market is growing it s a small part of a very large and growing pie so apple isn t dead and won t die but they ll never be the big ,0
url URL date not supplied eli the bearded sez ever wanted to see an international agreement there are an awful lot of them here and the ones i looked at were surprizingly readable i was looking for the balfour declaration the thing i saw cited as the start of israel recently suprizingly this document is only four paragraphs the oslo accords israel plo agreement of NUMBER is another thing much shorter than i had imagined link NUMBER discuss NUMBER _thanks eli _ NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER talk join the discussion on the web s liveliest talkboards ,0
url URL date not supplied the t mobile sidekick the first commercial implementation of the wonderful danger hiptop pda phone is now onsale and the reviews are starting to appear as soon as i m in san francisco for more than a couple days straight i really think i m going to pick this up that s partly because it costs less than half as much as its current competitors NUMBER compared with NUMBER and up for the others in the same spirit t mobile will offer unlimited data usage on its new relatively high speed gprs network for NUMBER per month far below what a serious surfer would likely rack up under competing wireless data plans voice time is another story more on that later another reason i like the sidekick s prospects it was designed for and will be pitched to a very different market while vendors of the competing hybrids focus on enterprise customers the big businesses that are supposed to have deep pockets for this sort of thing even though most clearly don t at this point danger and t mobile are targeting in their own words internet savvy primarily urban young adults in the NUMBER to NUMBER year old demographic i am that demographic link NUMBER discuss NUMBER _thanks steve NUMBER _ NUMBER URL NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER time to transform post war one size fits all public services urges pm ,0
url URL date not supplied the reaction that forms the potential carcinogen acrylamide in baked foods is revealed suggesting ways of reducing levels ,0
url URL date not supplied the new ish of strange horizons in out with an interview with bloodhag the most metal of the all the science fiction metal bands soon the spotlight comes up again the lead singer grabs the microphone this is frank bellknap long he yells and feverish launches into a lecture on long s oeuvre there can t be more than a handful of people on this earth who could get a beer sodden thrash crowd to listen to an english lit lecture thirty seconds later the audience is sufficiently educated and the guys begin to wail jake the singer holds the microphone over his head and belts out the song in a growling voice that s monster movie low no reason no corners he shouts two minutes later they re done with the pulps and ready to move on to the new wave our next song is about harlan ellison jake bellows and the geeks the hipsters the metalheads and the drunks let out a howl of mutual joy bl dhag note the dual umlauts hails from seattle describing themselves as edu core the band performs nothing but two minute thrash tributes to science fiction writers between songs the band pelts the audience with paperback books quizzes them on book titles and demands that the audience show their library cards their motto the faster you go deaf the more time you have to read link NUMBER discuss NUMBER _thanks zed NUMBER _ NUMBER URL NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER musicdish first blood is spilled NUMBER back street boy kevin richardson testified that they have never received a royalty check so much for we re just trying to protect the artists eh wow the backstreet boys i mean janis ian was easy to dismiss but this is a whole nother ballgame wow NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER i had to leave the conference after the first half of the day so that i can get some stuff done at work and some work on the book david pogue s keynote was excellent he knows the mac apple history ,0
url URL date not supplied the URL project a precursor to seti home that used volunteer computer time to attack giant sophisticated ciphers has cracked rcNUMBER i used to have half a dozen computers working on this on NUMBER jul NUMBER a relatively characterless piii NUMBER in tokyo returned the winning key to the URL keyservers the key NUMBERxNUMBERdeNUMBERdcNUMBERfNUMBERdNUMBER produces the plaintext output the unknown message is some things are better left unread unfortunately due to breakage in scripts dbaker s fault naturally on the keymaster this successful submission was not automatically detected it sat undiscovered until NUMBER aug NUMBER the key was immediately submitted to rsa labs and was verified as the winning key link NUMBER discuss NUMBER _thanks dave NUMBER _ NUMBER URL NUMBER URL NUMBER URL ,0
url URL date not supplied kevin free kevin mitnick and steve woz wozniak co hosted an episode of the screen saver on tech tv where woz autographed one of the laptops that kevin got arrested for using now that machine signed by both net celebs is up for sale on ebay this is the toshiba satellite tNUMBERcs NUMBER laptop computer seized by the fbi on february NUMBER NUMBER in raleigh nc during the arrest of the world s most celebrated computer hacker kevin mitnick the laptop is working and has been loaded with a fresh version of windows NUMBER a shrink wrapped version of windows NUMBER on floppy is included with the laptop the laptop is a NUMBERdx with a color lcd detachable trackball mouse at t NUMBER NUMBER pcmcia modem card power adapter and documentation in fbi evidence bags the laptop has been signed on the bottom by steve wozniak co founder of apple computer and says you ve got the whole world in your hands woz free kevin it is also signed by mitnick himself the system was shown on the september NUMBER NUMBER episode of the screen savers on techtv where the signatures on the bottom were authenticated in a special show hosted by wozniak and mitnick a tape of the show will also be included link NUMBER discuss NUMBER _thanks jimbo _ NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER money britain s biggest building society has signalled it expects no let up in the runaway property boom ,0
url URL date not supplied mena sez we ve set up a trackback ping repository for attendees of o reilly s mac os x conference if you re using movable type or a trackback enabled tool you can ping the category relating to your osxcon specific weblog post link NUMBER discuss NUMBER _thanks mena NUMBER _ NUMBER URL NUMBER URL NUMBER URL ,0
url URL date not supplied hypocrites in the recording industry have been screaming about people stealing music all the while they ve been robbing cd buyers five of the largest u s distributors of pre recorded music cds and three large retailers agreed to pay millions of dollars in cash and free cds as part of an agreement on price fixing allegations link NUMBER discuss NUMBER NUMBER URL NUMBER URL ,0
url URL date not supplied the legendary clarion writers workshop of which i am an alumnus class of NUMBER has spun out another satellite branch clarion west in seattle has been going for some years now the new workshop clarion south will be held in queensland australia in NUMBER so that antipodeans can also attend science fiction bootcamp without travelling to america link NUMBER discuss NUMBER _ thanks pat _ NUMBER URL NUMBER URL ,0
url URL date NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER NUMBER NUMBER remember that saying from chaos theory about how when a butterfly flap its wings it can cause a hurricane a month later halfway around the world as several people have already noted google has made some major changes in their most recent update the weblogging community was hit hard for instance i used to be the NUMBER mark NUMBER i am now NUMBER the changes appear to be the result of an attempt to stop two phenomena explicitly selling ads based on pagerank NUMBER and google bombing NUMBER specifically google is now apparently cross checking link text with the linked site and discounting or ignoring links whose text does not appear in the linked site this all but kills off google bombing searching for go to hell NUMBER no longer takes you to microsoft com NUMBER searching for talentless hack NUMBER no longer finds ohmessylife com NUMBER although it finds a lot of people who were previously participating in the google bombing no definitive word yet on whether google is actively penalizing such sites unfortunately the algorithm tweaks necessary to stop these two techniques have caused a wide range of collateral damage apparently coming down hardest on medium to large sites that had previously been doing everything right as far as page structure link structure accessibility and general honest hard work putting together a usable and useful site the webmasterworld forums are alive with complaints and speculation new update pagerank death NUMBER september NUMBER google update discussion part NUMBER NUMBER let s find out what happened sept NUMBER update pt NUMBER NUMBER side note amongst the confusion it has been suggested that google is no longer indexing alt text in images i can confirm that this is absolutely false searching URL for gimli NUMBER finds my entry of july NUMBER NUMBER where gimli is mentioned only in the alt text of an image regardless google s search results in general appear to be significantly degraded in many key areas the forums are full of people complaining that spam sites doorway pages and obvious cloaking attempts which google used to be so good at filtering out are now popping up in top spots with disturbing frequency nobody in the forums wants to talk about which keywords they re tracking so i tried to find my own concrete example of crap search results it didn t take long searching for reservation hotel NUMBER brings up an empty sub page NUMBER of a hotel reservation company in italy NUMBER as the first result this seems unhelpful and unlikely to be relevant to the average us based consumer and google absolutely knows i m in the us based on my ip address searching for news observer nc NUMBER the news observer is a raleigh nc newspaper does find the news observer NUMBER but it also finds an internet betting spam page NUMBER at NUMBER and a non existent page NUMBER at NUMBER searching for eminem NUMBER gives us two generic portal pages a non existent site and a site that redirects to a site that continuously redirects to itself i am not making this up and this is just on the first page good thing i didn t care that much about eminem to begin with because google just isn t that helpful many people in the webmasterworld forums are now suggesting that URL NUMBER has better search results overall just as a single comparison their results for eminem NUMBER do appear to be much more relevant is this the beginning of the end of google s reign NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL NUMBER URL ,0
